movie_title,movie_score,release_date_x,total_gross,release_date_y,runtime,rating,genre,distributor,director,producer,budget,theaters,actors,writers,cinematographers,composers,month,year,inflation,gross_per_theater,actors_score
The Hangover Part III,30,2013-05-23,114444073.44,2013-05-23,100.0,R,Comedy,Warner Bros.,Todd Phillips,"Scott Budnick, ,(executive),Todd Phillips,J.C. Spink, ,(executive),Thomas Tull, ,(executive)",105060000.0,3565.0,"Bradley Cooper,Ed Helms,Zach Galifianakis,Justin Bartha,John Goodman,Heather Graham,Ken Jeong,Melissa McCarthy","Craig Mazin,Todd Phillips",Larry Sher,Christophe Beck,5,2013,1.02,32102.1243871,181617640.762
The Happening,34,2008-06-13,71602630.14,2008-06-13,91.0,R,Thriller,Fox,M. Night Shyamalan,"Gary Barber, ,(executive),Roger Birnbaum, ,(executive),Barry Mendel,Sam Mercer,M. Night Shyamalan",53280000.0,2986.0,"Mark Wahlberg,Zooey Deschanel,John Leguizamo,Ashlyn Sanchez",M. Night Shyamalan,,James Newton Howard,6,2008,1.11,23979.4474682,87621523.1138
The Haunted Mansion,34,2003-11-26,97842973.14,2003-11-26,99.0,PG,Family Adventure,Buena Vista,Rob Minkoff,Don Hahn,116100000.0,3122.0,Eddie Murphy,,,Mark Mancina,11,2003,1.29,31339.8376489,104229352.792
The Heat,60,2013-06-28,162773831.76,2013-06-28,117.0,R,Comedy,Fox,Paul Feig,"Peter Chernin,Dylan Clark",43860000.0,3184.0,"Sandra Bullock,Melissa McCarthy",Katie Dippold,,,6,2013,1.02,51122.434598,108400930.634
The Help,62,2011-08-10,179890598.72,2011-08-10,137.0,PG-13,Drama,Buena Vista,Tate Taylor,"Chris Columbus,Brunson Green,Jeff Skoll, ,(executive),Tate Taylor, ,(executive)",26500000.0,3014.0,"Emma Stone,Bryce Dallas Howard,Mike Vogel,Sissy Spacek,Jessica Chastain,Mary Steenburgen,Viola Davis,Allison Janney,Octavia Spencer,David Oyelowo*",Tate Taylor,,"Thomas Newman,Thomas Newman",8,2011,1.06,59685.0028932,123316374.96
The Hitchhiker's Guide to the Galaxy,63,2005-04-29,62324207.52,2005-04-29,103.0,PG,Sci-Fi Comedy,Buena Vista,Garth Jennings,"Gary Barber,Roger Birnbaum,Jonathan Glickman",61000000.0,3133.0,"Sam Rockwell,Mos Def,Zooey Deschanel,Martin Freeman,Bill Nighy,John Malkovich,Alan Rickman*, ,(Voice),Warwick Davis*",Karey Kirkpatrick,,Joby Talbot,4,2005,1.22,19892.8207852,361932593.393
The Hoax,70,2007-04-06,8239744.25,2007-04-06,115.0,R,Drama,Miramax,Lasse Hallstrom,"Mark Gordon,Bob Yari",28750000.0,1069.0,"Richard Gere,Alfred Molina,Hope Davis,Marcia Gay Harden,Stanley Tucci,Julie Delpy,Eli Wallach",,,Carter Burwell,4,2007,1.15,7707.89920486,107314643.238
The Holiday,52,2006-12-08,74605321.82,2006-12-08,136.0,PG-13,Romantic Comedy,Sony / Columbia,Nancy Meyers,Nancy Meyers,100300000.0,2698.0,"Cameron Diaz,Kate Winslet,Jude Law,Jack Black,Rufus Sewell,Edward Burns,John Krasinski,Shannyn Sossamon*",Nancy Meyers,,Hans Zimmer,12,2006,1.18,27652.083699,158609456.364
The Honeymooners,31,2005-06-10,15669495.78,2005-06-10,85.0,PG-13,Comedy,Paramount,John Schultz,"Cedric the Entertainer, ,(executive)",30500000.0,1912.0,"Cedric the Entertainer,Mike Epps,Gabrielle Union,Regina Hall,Eric Stoltz,John Leguizamo",Don Rhymer,,,6,2005,1.22,8195.34298117,124640757.295
The Hours,81,2002-12-27,55012312.08,2002-12-27,114.0,PG-13,Drama,Paramount,Stephen Daldry,Scott Rudin,33000000.0,1010.0,"Meryl Streep,Julianne Moore,Nicole Kidman,Ed Harris,Toni Collette,Claire Danes,Jeff Daniels,Stephen Dillane,Allison Janney,John C. Reilly,Miranda Richardson",David Hare,,Philip Glass,12,2002,1.32,54467.6357228,144532247.86
The House Bunny,55,2008-08-22,53543501.79,2008-08-22,94.0,PG-13,Comedy,Sony / Columbia,Fred Wolf,"Adam Sandler,Jack Giarraputo,Heather Parry,Allen Covert",27750000.0,2763.0,"Anna Faris,Colin Hanks,Emma Stone,Kat Dennings,Katherine McPhee,Nick Swardson*","Karen McCullah Lutz,Kirsten Smith",,,8,2008,1.11,19378.7556243,140785046.13
The House of Yes,54,1997-10-10,626057.0,1997-10-10,85.0,R,Comedy / Drama,Miramax,Mark S. Waters,Beau Flynn,1500000.0,54.0,"Parker Posey,Freddie Prinze, Jr.",Mark S. Waters,,Rolfe Kent,10,1997,1.0,11593.6481481,66436342.0
The Hudsucker Proxy,53,1994-03-11,2816518.0,1994-03-11,111.0,PG,Period Comedy,Warner Bros.,Joel Coen,"Tim Bevan, ,(executive producer),Ethan Coen,Eric Fellner, ,(executive producer)",40000000.0,126.0,"Tim Robbins,Jennifer Jason Leigh,Paul Newman","Ethan Coen,Joel Coen",Roger Deakins,Carter Burwell,3,1994,1.0,22353.3174603,16295774.0
The Human Stain,57,2003-10-31,6942661.32,2003-10-31,110.0,R,Drama,Miramax,Robert Benton,"Gary Lucchesi,Tom Rosenberg",38700000.0,388.0,"Anthony Hopkins,Nicole Kidman,Ed Harris,Gary Sinise,Clark Gregg","Nicholas Meyer ,(screenplay),Philip Roth ,(novel)",,Rachel Portman,10,2003,1.29,17893.4570103,85728087.3121
The Hundred-Foot Journey,55,2014-08-08,54783229.21,2014-08-08,122.0,PG,Drama,Buena Vista,Lasse Hallstrom,"Juliet Blake,Jeff Skoll, ,(executive),Steven Spielberg,Oprah Winfrey",22220000.0,2167.0,"Helen Mirren,Charlotte LeBon",Steven Knight,,A.R. Rahman,8,2014,1.01,25280.6779926,29795059.5914
The Hunger Games,68,2012-03-23,424331119.68,2012-03-23,142.0,PG-13,Action / Adventure,Lionsgate,Gary Ross,"Robin Bissell, ,(executive),Suzanne Collins, ,(executive),Nina Jacobson,Jon Kilik",81120000.0,4137.0,"Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Elizabeth Banks,Wes Bentley,Stanley Tucci,Woody Harrelson,Lenny Kravitz,Toby Jones","Suzanne Collins,Billy Ray,Gary Ross",,James Newton Howard,3,2012,1.04,102569.765453,105073003.5
The Hunger Games: Catching Fire,76,2013-11-22,433161407.94,2013-11-22,146.0,PG-13,Action / Adventure,Lionsgate,Francis Lawrence,Nina Jacobson,132600000.0,4163.0,"Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Elizabeth Banks,Stanley Tucci,Woody Harrelson,Philip Seymour Hoffman,Jeffrey Wright,Jena Malone,Amanda Plummer,Sam Claflin,Donald Sutherland,Lenny Kravitz","Michael Arndt,Simon Beaufoy",,James Newton Howard,11,2013,1.02,104050.302172,208540893.18
The Hunger Games: Mockingjay - Part 1,64,2014-11-21,340507243.85,2014-11-21,123.0,PG-13,Action / Adventure,Lionsgate,Francis Lawrence,"Suzanne Collins, ,(executive),Nina Jacobson,Jon Kilik",126250000.0,4151.0,"Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson,Donald Sutherland,Philip Seymour Hoffman,Julianne Moore,Sam Claflin,Elizabeth Banks,Jena Malone,Jeffrey Wright,Stanley Tucci","Peter Craig,Danny Strong",,James Newton Howard,11,2014,1.01,82030.1719706,283414398.1
The Hunger Games: Mockingjay - Part 2,65,2015-11-20,281723902.0,2015-11-20,137.0,PG-13,Action / Adventure,Lionsgate,Francis Lawrence,,160000000.0,4175.0,"Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth","Peter Craig,Danny Strong",,James Newton Howard,11,2015,1.0,67478.7789222,207332956.964
The Hunt for Red October,58,1990-03-02,122012643.0,1990-03-02,134.0,PG,Action Thriller,Paramount,John McTiernan,,30000000.0,1817.0,"Sean Connery,Alec Baldwin,Stellan Skarsgard*",,,,3,1990,1.0,67150.601541,102785903.0
The Hunted,40,2003-03-14,44174885.13,2003-03-14,94.0,R,Action,Paramount,William Friedkin,,70950000.0,2517.0,"Benicio Del Toro,Tommy Lee Jones",,,Brian Tyler,3,2003,1.29,17550.6099046,129774454.004
The Hurricane,74,1999-12-29,72499914.63,1999-12-29,146.0,R,Sports Drama,Universal,,"Marc Abraham, ,(executive),Tom Rosenberg",71500000.0,2148.0,"Denzel Washington,Liev Schreiber",,Roger Deakins,Christopher Young,12,1999,1.43,33752.2880028,59024685.9125
The Hurt Locker,94,2009-06-26,18889770.21,2009-06-26,130.0,R,War,Summit Entertainment,Kathryn Bigelow,"Kathryn Bigelow,Mark Boal,Greg Shapiro",16650000.0,535.0,"Jeremy Renner,Anthony Mackie,Brian Geraghty,Guy Pearce,David Morse,Ralph Fiennes,Evangeline Lilly*",Mark Boal,,Marco Beltrami,6,2009,1.11,35307.9817009,140645540.54
The Illusionist,68,2006-08-18,47044997.56,2006-08-18,109.0,PG-13,Period Drama,Yari Film Group,Neil Burger,"Brian Koppelman,David Levien,Michael London,Cathy Schulman,Bob Yari",19470000.0,1438.0,"Edward Norton,Jessica Biel,Paul Giamatti,Rufus Sewell,Aaron Johnson*",Neil Burger,Dick Pope,Philip Glass,8,2006,1.18,32715.5754937,69091929.5715
The Imaginarium of Doctor Parnassus,65,2009-12-25,8535463.77,2009-12-25,122.0,PG-13,Fantasy,Sony Classics,Terry Gilliam,,33300000.0,607.0,"Johnny Depp,Heath Ledger,Colin Farrell,Jude Law,Christopher Plummer,Tom Waits,Verne Troyer,Andrew Garfield",,,Mychael Danna,12,2009,1.11,14061.7195552,128025692.799
The Incredible Burt Wonderstone,44,2013-03-15,22988638.62,2013-03-15,100.0,PG-13,Comedy,Warner Bros. (New Line),Don Scardino,"Chris Bender,J.C. Spink, ,(executive)",30600000.0,3160.0,"Steve Carell,Jim Carrey,Steve Buscemi,Olivia Wilde,James Gandolfini,Alan Arkin,Jay Mohr","John Francis Daley,Jonathan M. Goldstein",,Lyle Workman,3,2013,1.02,7274.88563924,134562062.65
The Incredible Hulk,61,2008-06-13,149635673.43,2008-06-13,114.0,PG-13,Action / Adventure,Universal,Louis Leterrier,"Avi Arad,Kevin Feige,Gale Anne Hurd,Stan Lee, ,(executive),David Maisel, ,(executive),Jim Van Wyck, ,(executive)",166500000.0,3508.0,"Michael K. Williams, ,(Cameo),Edward Norton,Liv Tyler,Tim Roth,William Hurt,Tim Blake Nelson,Ty Burrell,Robert Downey, Jr.*",Zak Penn,,Craig Armstrong,6,2008,1.11,42655.5511488,142901984.188
The Incredibles,90,2004-11-05,329415775.92,2004-11-05,115.0,PG,Animation,Buena Vista,Brad Bird,"John Lasseter, ,(executive producer)",115920000.0,3933.0,"Craig T. Nelson, ,(Voice),Holly Hunter, ,(Voice),Samuel L. Jackson, ,(Voice),Brad Bird*, ,(Voice)",Brad Bird,,Michael Giacchino,11,2004,1.26,83756.8715789,171801650.081
The Informant!,66,2009-09-18,36981671.31,2009-09-18,108.0,R,Drama / Thriller,Warner Bros.,Steven Soderbergh,"Jennifer Fox,Gregory Jacobs,Jeff Skoll, ,(executive)",24420000.0,2505.0,Matt Damon,Scott Z. Burns,,,9,2009,1.11,14763.1422395,126576640.356
The Insider,84,1999-11-05,41598574.16,1999-11-05,155.0,R,Drama / Thriller,Buena Vista,Michael Mann,"Pieter Jan Brugge,Michael Mann",128700000.0,1844.0,"Al Pacino,Russell Crowe,Breckin Meyer*","Michael Mann,Eric Roth","Dante Spinotti, ,(director of photography)",,11,1999,1.43,22558.8796963,69117703.3333
The Intern,51,2015-09-25,75764672.0,2015-09-25,121.0,PG-13,Comedy,Warner Bros.,Nancy Meyers,,35000000.0,3320.0,"Robert DeNiro,Anne Hathaway,Rene Russo",Nancy Meyers,,,9,2015,1.0,22820.6843373,149986492.457
The International,52,2009-02-06,28250084.97,2009-02-13,118.0,R,Drama / Thriller,Sony / Columbia,Tom Tykwer,"Ryan Kavanaugh, ,(executive)",55500000.0,2364.0,"Clive Owen,Naomi Watts",Eric Warren Singer,,Tom Tykwer,2,2009,1.11,11950.1205457,80044549.51
The Internship,42,2013-06-07,45566219.28,2013-06-07,119.0,PG-13,Comedy,Fox,Shawn Levy,"Shawn Levy,Arnon Milchan, ,(executive),Scott Stuber, ,(executive),Vince Vaughn",59160000.0,3399.0,"Vince Vaughn,Owen Wilson,Rose Byrne,John Goodman,Max Minghella,Aasif Mandvi,Josh Gad","Jared Stern,Vince Vaughn",,Christophe Beck,6,2013,1.02,13405.7720741,111681550.545
The Interpreter,62,2005-04-22,88703956.42,2005-04-22,128.0,PG-13,Thriller,Universal,Sydney Pollack,"Tim Bevan,Eric Fellner,Anthony Minghella, ,(executive),Kevin Misher,Sydney Pollack, ,(executive)",97600000.0,2814.0,"Nicole Kidman,Sean Penn,Catherine Keener,Sydney Pollack","Scott Frank,Steven Zaillian",Darius Khondji,James Newton Howard,4,2005,1.22,31522.3725729,97521901.1225
The Invasion,45,2007-08-17,17335319.65,2007-08-17,93.0,PG-13,Sci-Fi Thriller,Warner Bros.,,"Doug Davison, ,(executive),Susan Downey, ,(executive),Roy Lee, ,(executive),Joel Silver",92000000.0,2776.0,"Jeffrey Wright,Nicole Kidman,Daniel Craig,Jeremy Northam",,,John Ottman,8,2007,1.15,6244.71168948,88340525.608
The Invention of Lying,58,2009-10-02,20480888.61,2009-10-02,100.0,PG-13,Fantasy Comedy,Warner Bros.,Ricky Gervais,"Dan Lin,Lynda Obst",20535000.0,1743.0,"Ricky Gervais,Jennifer Garner,Rob Lowe,Jonah Hill,Tina Fey,Philip Seymour Hoffman*,Jason Bateman*",,,,10,2009,1.11,11750.3663855,148530328.867
The Iron Giant,85,1999-08-06,33117806.15,1999-08-03,86.0,PG,Animation,Warner Bros.,Brad Bird,,100100000.0,2179.0,"Jennifer Aniston*, ,(Voice),Vin Diesel*, ,(Voice)","Brad Bird, ,(screen story),Tim McCanlies",,Michael Kamen,8,1999,1.43,15198.6260441,135801908.906
The Island,50,2005-07-22,43699073.86,2005-07-22,127.0,PG-13,Sci-Fi Action,DreamWorks,Michael Bay,"Michael Bay,Ian Bryce",153720000.0,3138.0,"Ewan McGregor,Scarlett Johansson,Djimon Hounsou,Sean Bean,Steve Buscemi,Michael Clarke Duncan","Alex Kurtzman,Roberto Orci",,Steve Jablonsky,7,2005,1.22,13925.7724219,197015885.238
The Italian Job,68,2003-05-30,136905895.29,2003-05-30,111.0,PG-13,Action / Crime,Paramount,F. Gary Gray,"Tim Bevan, ,(executive producer),Donald De Line,Eric Fellner, ,(executive producer)",77400000.0,2877.0,"Mark Wahlberg,Charlize Theron,Edward Norton,Jason Statham,Seth Green,Mos Def,Donald Sutherland",,Wally Pfister,John Powell,5,2003,1.29,47586.3383003,159006353.59
The Jackal,36,1997-11-14,54930280.0,1997-11-14,125.0,R,Action Thriller,Universal,Michael Caton-Jones,"Mark Gordon, ,(executive)",60000000.0,2309.0,"Jack Black*,Richard Gere,Sophie Okonedo*,Bruce Willis",,,Carter Burwell,11,1997,1.0,23789.640537,102167494.5
The Joneses,55,2010-04-16,1608563.14,2010-04-16,95.0,R,Drama,Roadside Attractions,,,10900000.0,217.0,"David Duchovny,Demi Moore,Amber Heard,Gary Cole",,,Nick Urata,4,2010,1.09,7412.73336406,87474884.94
The Judge,48,2014-10-10,47590581.88,2014-10-10,141.0,R,Drama,Warner Bros.,David Dobkin,"David Dobkin,Susan Downey,Robert Downey, Jr., ,(executive)",50500000.0,3003.0,"Robert Downey, Jr.,Robert Duvall,Vera Farmiga,Billy Bob Thornton,Vincent D'Onofrio,Leighton Meester,Dax Shepard,Balthazar Getty","Bill Dubuque,Nick Schenk",,Thomas Newman,10,2014,1.01,15847.6796137,136941165.373
The Kids Are All Right,86,2010-07-09,22684387.85,2010-07-09,106.0,R,Comedy,Focus Features,Lisa Cholodenko,"Steven Saxton, ,(executive)",4360000.0,994.0,"Mia Wasikowska,Julianne Moore,Mark Ruffalo,Josh Hutcherson,Annette Bening","Stuart Blumberg,Lisa Cholodenko",,Carter Burwell,7,2010,1.09,22821.3157445,190040360.275
The King's Speech,88,2010-11-26,147643925.87,2010-11-26,118.0,R,Historical Drama,Weinstein Company,Tom Hooper,"Iain Canning,Geoffrey Rush, ,(executive),Gareth Unwin",16350000.0,2584.0,"Colin Firth,Geoffrey Rush,Helena Bonham Carter,Michael Gambon,Guy Pearce,Timothy Spall,Derek Jacobi",David Seidler,,Alexandre Desplat,11,2010,1.09,57137.7422098,193529703.89
The Kingdom,56,2007-09-28,54667294.7,2007-09-28,110.0,R,Thriller,Universal,Peter Berg,"Ryan Kavanaugh, ,(executive),Michael Mann,Mary Parent,Scott Stuber",80500000.0,2836.0,"Jamie Foxx,Jennifer Garner,Chris Cooper,Jason Bateman,Minka Kelly*",Matthew Michael Carnahan,,Danny Elfman,9,2007,1.15,19276.1970028,94025906.3664
The Ladies Man,22,2000-10-13,18790921.8,2000-10-13,84.0,R,Comedy,Paramount,,"Lorne Michaels,Robert K. Weiss, ,(executive producer)",33120000.0,2043.0,"Will Ferrell,Julianne Moore*",,,Marcus Miller,10,2000,1.38,9197.71013216,43810163.54
The Ladykillers,56,2004-03-26,50146980.66,2004-03-26,104.0,R,Crime Comedy,Buena Vista,,"Ethan Coen,Joel Coen,Barry Sonnenfeld",44100000.0,1589.0,"Tom Hanks,Marlon Wayans","Ethan Coen,Joel Coen",Roger Deakins,Carter Burwell,3,2004,1.26,31558.8298678,188755322.461
The Lake House,52,2006-06-16,61749530.98,2006-06-16,105.0,PG,Romance,Warner Bros.,,"Doug Davison,Dana Goldberg, ,(executive),Roy Lee,Sonny Mallhi, ,(co-producer),Erwin Stoff, ,(executive)",47200000.0,2645.0,"Keanu Reeves,Sandra Bullock",,,Rachel Portman,6,2006,1.18,23345.7584045,110983093.744
The Last Airbender,20,2010-07-01,143631683.83,2010-07-01,103.0,PG,Fantasy,Paramount,M. Night Shyamalan,"Scott Aversano, ,(executive),Sam Mercer,M. Night Shyamalan,Frank Marshall,Kathleen Kennedy, ,(executive)",163500000.0,3203.0,"Noah Ringer,Dev Patel,Jackson Rathbone,Cliff Curtis",M. Night Shyamalan,Andrew Lesnie,James Newton Howard,7,2010,1.09,44842.8610147,328415921.165
The Last Castle,43,2001-10-19,24447040.4,2001-10-19,133.0,R,Action Drama,DreamWorks,Rod Lurie,,96480000.0,2270.0,"Robert Redford,James Gandolfini,Mark Ruffalo",,,Jerry Goldsmith,10,2001,1.34,10769.6213216,52829411.2233
The Last Exorcism Part II,35,2013-03-01,15482888.04,2013-03-01,88.0,PG-13,Horror,CBS Films,Ed Gass-Donnelly,"Marc Abraham,Eric Newman,Eli Roth",5100000.0,2700.0,Ashley Bell,"Damien Chazelle,Ed Gass-Donnelly",,Michael Wandmacher,3,2013,1.02,5734.40297778,44727441.5
The Last King of Scotland,74,2006-09-27,20775887.12,2006-09-27,123.0,R,Drama,Fox Searchlight,Kevin Macdonald,,7080000.0,540.0,"Forest Whitaker,James McAvoy,Gillian Anderson,Kerry Washington,David Oyelowo","Jeremy Brock,Peter Morgan",,Alex Heffes,9,2006,1.18,38473.865037,112114278.087
The Last of the Mohicans,76,1992-09-25,75505856.0,1992-09-25,112.0,R,War Romance,Fox,Michael Mann,"Hunt Lowry,Michael Mann,James G. Robinson*, ,(Executive)",40000000.0,1856.0,"Daniel Day-Lewis,Madeleine Stowe,Jared Harris*",Michael Mann,Dante Spinotti,"Randy Edelman,Trevor Jones",9,1992,1.0,40682.0344828,58883840.0
The Last Samurai,55,2003-12-05,143354169.27,2003-12-05,154.0,R,War,Warner Bros.,Edward Zwick,"Tom Cruise,Ted Field, ,(executive),Scott Kroopf,Paula Wagner,Edward Zwick",180600000.0,2938.0,"Tom Cruise,Ken Watanabe",John Logan,John Toll,Hans Zimmer,12,2003,1.29,48793.114115,132914270.768
The Last Song,33,2010-03-31,68615918.56,2010-03-31,107.0,PG,Drama,Buena Vista,Julie Anne Robinson,Jennifer Gibgot,21800000.0,2794.0,"Miley Cyrus,Greg Kinnear,Liam Hemsworth,Kelly Preston",,,Aaron Zigman,3,2010,1.09,24558.3101503,126599472.69
The Last Stand,54,2013-01-18,12291304.98,2013-01-18,107.0,R,Action,Lionsgate,Jee-woon Kim,Lorenzo di Bonaventura,45900000.0,2913.0,"Arnold Schwarzenegger,Johnny Knoxville,Forest Whitaker,Luis Guzman,Peter Stormare,Jaimie Alexander,Genesis Rodriguez",Andrew Knauer,,,1,2013,1.02,4219.4661792,91380760.6272
The Last Station,76,2009-12-04,7213475.03,2010-01-15,112.0,R,Historical Drama,Sony Classics,Michael Hoffman,,19620000.0,354.0,"James McAvoy,Christopher Plummer,Helen Mirren,Paul Giamatti",,,,1,2010,1.09,20377.0481073,93727126.5014
The Last Witch Hunter,34,2015-10-23,27367660.0,2015-10-23,106.0,PG-13,Action Fantasy,Lionsgate/Summit,Breck Eisner,,90000000.0,3082.0,"Vin Diesel,Elijah Wood,Michael Caine",,,,10,2015,1.0,8879.83776768,181217834.161
The Lazarus Effect,31,2015-02-27,25801047.0,2015-02-27,83.0,PG-13,Horror,Relativity,David Gelb,Jason Blum,3300000.0,2666.0,"Olivia Wilde,Mark Duplass,Evan Peters,Donald Glover",,,,2,2015,1.0,9677.81207802,85370686.32
The League of Extraordinary Gentlemen,30,2003-07-11,85740113.16,2003-07-11,112.0,PG-13,Period Adventure,Fox,,"Mark Gordon, ,(executive),Don Murphy",100620000.0,3002.0,Sean Connery,,Dan Laustsen,Trevor Jones,7,2003,1.29,28560.9970553,82704274.2275
The Legend of Bagger Vance,47,2000-11-03,42668451.84,2000-11-03,127.0,PG-13,Sports Drama,DreamWorks,Robert Redford,,110400000.0,2162.0,"Will Smith,Matt Damon,Charlize Theron",Jeremy Leven,Michael Ballhaus,Rachel Portman,11,2000,1.38,19735.6391489,179391472.166
The Legend of Drunken Master,74,2000-10-20,15946493.4,2000-10-20,102.0,R,Action,Miramax,,,13800000.0,1345.0,Jackie Chan,,,Michael Wandmacher,10,2000,1.38,11856.1289219,66026764.7675
The Legend of Hercules,22,2014-01-10,19037023.38,2014-01-10,99.0,PG-13,Action / Adventure,Lionsgate/Summit,Renny Harlin,Renny Harlin,70700000.0,2104.0,Kellan Lutz,,,,1,2014,1.01,9048.01491445,188479583.025
The Legend of Zorro,47,2005-10-28,56686108.06,2005-10-28,126.0,PG,Period Adventure,Sony / Columbia,Martin Campbell,"Gary Barber, ,(executive),Roger Birnbaum, ,(executive),Steven Spielberg, ,(executive)",91500000.0,3520.0,"Antonio Banderas,Catherine Zeta-Jones,Rufus Sewell","Ted Elliott, ,(story),Alex Kurtzman,Roberto Orci,Terry Rossio, ,(story)",,James Horner,10,2005,1.22,16104.0079716,103734915.931
The LEGO Movie,83,2014-02-07,260338298.92,2014-02-07,100.0,PG,Animation,Warner Bros.,,"Doug Davison,Roy Lee,Dan Lin",60600000.0,3890.0,"Anthony Daniels*, ,(Voice),Keegan-Michael Key,Chris Pratt, ,(Voice),Will Arnett ,(Voice),Elizabeth Banks, ,(Voice),Channing Tatum, ,(Voice),Will Ferrell, ,(Voice),Liam Neeson, ,(Voice),Jonah Hill, ,(Voice),Charlie Day, ,(Voice),Alison Brie ,(Voice),Morgan Freeman, ,(Voice),Nick Offerman ,(Voice),Cobie Smulders ,(Voice)","Phil Lord,Chris Miller (II)",,Mark Mothersbaugh,2,2014,1.01,66925.0125758,176726668.548
The Life Aquatic with Steve Zissou,62,2004-12-10,30265707.78,2004-12-10,118.0,R,Adventure Comedy,Buena Vista,Wes Anderson,"Wes Anderson,Barry Mendel,Scott Rudin",63000000.0,1105.0,"Bud Cort,Seu Jorge,Bill Murray,Owen Wilson,Cate Blanchett,Anjelica Huston,Willem Dafoe,Jeff Goldblum,Michael Gambon","Wes Anderson,Noah Baumbach",,Mark Mothersbaugh,12,2004,1.26,27389.7807964,201161360.2
The Life Before Her Eyes,38,2008-04-18,336817.29,2008-04-18,90.0,R,Drama,Magnolia,Vadim Perelman,,14430000.0,48.0,"Uma Thurman,Evan Rachel Wood",,,,4,2008,1.11,7017.026875,66863478.5
The Life of David Gale,31,2003-02-21,25742721.42,2003-02-21,130.0,R,Drama / Thriller,Universal,,Nicolas Cage,49020000.0,2003.0,"Kevin Spacey,Kate Winslet,Laura Linney,Melissa McCarthy*",,,,2,2003,1.29,12852.0825861,152587991.993
The Lion King,83,1994-06-15,312855561.0,1994-06-15,89.0,G,Animation,Buena Vista,,Don Hahn,45000000.0,2624.0,"Matthew Broderick, ,(Voice),Jonathan Taylor Thomas,James Earl Jones ,(Voice),Jeremy Irons, ,(Voice),Moira Kelly,Nathan Lane,Rowan Atkinson,Whoopi Goldberg,Cheech Marin","Irene Mecchi,Chris Sanders, ,(story),Linda Woolverton",,Hans Zimmer,6,1994,1.0,119228.491235,217631306.0
The Lizzie McGuire Movie,56,2003-05-02,55127446.95,2003-05-02,90.0,PG,Family Adventure,Buena Vista,,,21930000.0,2825.0,Hilary Duff,Susan Estelle Jansen,,Cliff Eidelman,5,2003,1.29,19514.1405133,61840445.7
The Lone Ranger,37,2013-07-03,91088157.3,2013-07-03,149.0,PG-13,Western,Buena Vista,Gore Verbinski,"Jerry Bruckheimer,Johnny Depp, ,(executive),Eric Ellenbogen, ,(executive),Terry Rossio, ,(executive),Gore Verbinski",219300000.0,3904.0,"Johnny Depp,Armie Hammer,William Fichtner,Tom Wilkinson,Ruth Wilson,Helena Bonham Carter,James Badge Dale,Barry Pepper","Ted Elliott,Justin Haythe,Terry Rossio",,Hans Zimmer,7,2013,1.02,23332.0075051,235418859.66
